Unnamed: 0,Title,Price,Area,Category,Size,Bedrooms,Bathrooms
4680,Wts: apartment mutiara magna kepong kuala lumpur,250000,KEPONG,Apartments,850 sq.ft.,3,2
4681,Casa Prima Kepong Welt Kept Nice Condition,350000,KEPONG,Apartments,1100 sq.ft.,3,2
4682,NEW TERMURAH CANTIK Fortune Centra Residences Kepong KL,470000,KEPONG,Apartments,775 sq.ft.,2,2
4683,MUST VIEW NICE CLEAN Aman Puri Apartment,303000,KEPONG,Apartments,904 sq.ft.,3,2
4684,".✔️GOT Parking, Lif, Guard *RENO NEGO* Kepong Jinjang GREENVIEW KL",195000,KEPONG,Apartments,855 sq.ft.,3,2
4685,.✔️FULOAN 30k Rebat *Basic/Reno* jinjang GREENVIEW Kepong ,173000,KEPONG,Apartments,855 sq.ft.,3,2
4686,Hot Unit🔥 Hot Location🔥 Plaza Metro Prima Apartment For Sale,340000,KEPONG,Apartments,1010 sq.ft.,3,2
4687,Kl lakeville balcony unit for sale with 4room2bath2carpark,845000,KEPONG,Apartments,1334 sq.ft.,4,2
4688,"Aman dua apartment , Aman puri Kepong Freehold Corner Lot( 1k Booking)",265000,KEPONG,Apartments,841 sq.ft.,3,2
4689,"Three33 Residence, Kepong (BRAND NEW HIGH FLOOR CORNER UNIT)",630000,KEPONG,Apartments,880 sq.ft.,3,2
4690,Fortune perdana kepong facing lake,530000,KEPONG,Apartments,1162 sq.ft.,3,2
4691,Kepong vista mutiara near MRT 2,368000,KEPONG,Apartments,1001 sq.ft.,3,2
4692,Dua Menjalara 3483 sqf Penthouse Fully Reno,1800000,KEPONG,Apartments,3483 sq.ft.,4,5
4693,.✅NEWLY Renovation🎈Greenview Kepong Jinjang [Apartment],220000,KEPONG,Apartments,850 sq.ft.,3,2
4694,Kepong | The Herz condo | New completed unit,540000,KEPONG,Apartments,1073 sq.ft.,3,2
4695,"Taman Intan Baiduri Apartment, Kepong ",128000,KEPONG,Apartments,674 sq.ft.,3,1
4696,Mutiara magna kepong apartment,210000,KEPONG,Apartments,650 sq.ft.,3,2
4697,The Henge Corner Unit for Sale ( 1100 sqft),550000,KEPONG,Apartments,1100 sq.ft.,3,2
4698,Kepong Sentral Condo-move in immediate,358000,KEPONG,Apartments,962 sq.ft.,3,2
4699,"Kepong Sentral Condominium - Gym, Swimming Pool, KTM, MRT",359000,KEPONG,Apartments,962 sq.ft.,3,2
4700,Plaza menjalara kepong rm1k booking full loan fully furnished,480000,KEPONG,Apartments,960 sq.ft.,3,2
4701,Apartment For Sale at Casa Prima Kepong,365000,KEPONG,Apartments,1100 sq.ft.,3,2
4702,"Kepong sentral condominium, kepong, kuala lumpur",280000,KEPONG,Apartments,962 sq.ft.,3,2
4703,WALK TO MRT! Vista Mutiara Condo Kepong READY STRATA,360000,KEPONG,Apartments,1001 sq.ft.,3,2
4704,"Cass Prima Condominium, Metro 2, Kepong, Fully Furnished, 1150sqft",400000,KEPONG,Apartments,1150 sq.ft.,5,2
4705,"[Near MRT & KTM]Pangsapuri Mutiara Magna, Metro Prima, Kepong",188000,KEPONG,Apartments,650 sq.ft.,3,2
4706,Kepongf Sentral Condo [CASH BACK+2K DEPOSIT] MRT Link KL Kepong,280000,KEPONG,Apartments,962 sq.ft.,3,2
4707,Kepong Sentral Condo [GOV+FULL LOAN] MRT Link KL Kepong Jinjang,260000,KEPONG,Apartments,962 sq.ft.,3,2
4708,Green view Apartment ( CASH BACK 30K ),185000,KEPONG,Apartments,855 sq.ft.,3,2
4709,Low Cost Flat for Sale Desa Satu Aman Puri Kepong,140000,KEPONG,Apartments,655 sq.ft.,3,2
4710,Vista Saujana Taman Wangsa Permai Kepong ~Nice Place to stay!!!,248000,KEPONG,Apartments,960 sq.ft.,3,2
4711,[ Green View Apartment + First Buyer Free Stamp Duty ] [ BASIC + RENO],195000,KEPONG,Apartments,850 sq.ft.,3,2
4712,Green view apartment (1 carpark + 750sf) CASH BACK 30K,180000,KEPONG,Apartments,750 sq.ft.,3,2
4713,Greenview Apartment / Taman Pusat Kepong [ Parking + Security Guard ],195000,KEPONG,Apartments,885 sq.ft.,3,2
4714,"Kuala lumpur, lakeville residence taman wahyu, jalan sibu",620000,KEPONG,Apartments,977 sq.ft.,3,2
4715,"Desa satu apartment freehold kepong low cost ,desa aman puri",148000,KEPONG,Apartments,650 sq.ft.,3,2
4716,Aman dua / aman puri / freehold / 1005 loan,270000,KEPONG,Apartments,837 sq.ft.,3,2
4717,"[[GOOD CONDITION]] Beverley Tower, Plaza Medan Putra, Manjalara",300000,KEPONG,Apartments,805 sq.ft.,3,2
4718,Freehold / suria kipark / many unit on hand [ full loan ]wangsa permai,280000,KEPONG,Apartments,948 sq.ft.,3,2
4719,Suria kipark / freehold / lower floor [ 100% full loan ],299999,KEPONG,Apartments,948 sq.ft.,3,2
4720,"Desa Dua Apartment , Below Market , Jual Murah , Hot Area , Kepong KL",248000,KEPONG,Apartments,837 sq.ft.,3,2
4721,"Ixora Apartment , Taman Wangsa Permai Kepong Kuala Lumpur",230000,KEPONG,Apartments,905 sq.ft.,3,2
4722,Mizumi Residence Kepong 932sf Brand New 100%LOAN Cash Back LOW Booking,460000,KEPONG,Apartments,932 sq.ft.,3,2
4723,[Freehold] / Desa Satu Apt / Below Market / Kepong KL / Full Loan 100%,135000,KEPONG,Apartments,650 sq.ft.,3,2
4724,"For Sale Ixora Condominum Wangsa Permai Kepong, Kuala Lumpur",235000,KEPONG,Apartments,905 sq.ft.,3,2
4725,公寓出售！Mizumi Condo for sale，Kepong,488000,KEPONG,Apartments,907 sq.ft.,3,2
4726,[Freehold] / Desa Satu Apt / 1CP / Strata / Kepong KL / Full Loan 100%,160000,KEPONG,Apartments,650 sq.ft.,3,2
4727,Casa Magna Kepong Kuala Lumpur,320000,KEPONG,Apartments,945 sq.ft.,3,2
4728,"[Ground Floor FREEHOLD] Sri Ehsan Apartment, Kepong Taman Sri Ehsan",258000,KEPONG,Apartments,753 sq.ft.,3,2
4729,RUMAH MURAH RENOVATED Ixora Apartment Kepong 1100 sqft 3R2B,290000,KEPONG,Apartments,1100 sq.ft.,3,2
4730,RUMAH MURAH RENOVATED Ixora Apartment Kepong 1100 sqft 3R2B,290000,KEPONG,Apartments,1100 sq.ft.,3,2
4731,Ixora Apartment Wangsa Permai Kepong,233000,KEPONG,Apartments,917 sq.ft.,3,2
4732,Vista saujana kepong wangsa permai (for sale),238888,KEPONG,Apartments,960 sq.ft.,3,2
4733,Vim 3 menjalara near desa park city (for sale),318000,KEPONG,Apartments,460 sq.ft.,2,1
4734,(Good Investment) Ixora Condominum Wangsa Permai Kepong,235000,KEPONG,Apartments,905 sq.ft.,3,2
4735,"Plaza Metro Prima Kepong [v Spacious, Low Floor, Next to Aeon Mall]",400000,KEPONG,Apartments,1330 sq.ft.,4,2
4736,"MUTIARA MAGNA Metro Prima, Kepong | HOT Area | Near AEON",195000,KEPONG,Apartments,650 sq.ft.,3,2
4737,"CHEAPEST Ixora Apartment, Taman Wangsa Permai, Kepong, Kuala Lumpur",230000,KEPONG,Apartments,905 sq.ft.,3,2
4738,"The Henge, Kepong, Brand new actual unit good condition& unblock view",630000,KEPONG,Apartments,1300 sq.ft.,4,2
4739,"The Henge, Kepong, Unit below market, few unit key on hand, ready view",435000,KEPONG,Apartments,1100 sq.ft.,3,2
4740,[ FREEHOLD ] PERDANA PURI APARTMENT | Full Renovated | Aman Puri,335000,KEPONG,Apartments,904 sq.ft.,3,2
4741,Fortune Avenue kepong condo must view good condition renovated,420000,KEPONG,Apartments,1137 sq.ft.,3,2
4742,Kepong Laman Damai ( Li Garden ) Apartment,200000,KEPONG,Apartments,650 sq.ft.,3,2
4743,[ BEST PRICE ] FORTUNE PERDANA | Facing Pool | 2 Car Park | Kepong,540000,KEPONG,Apartments,1162 sq.ft.,4,2
4744,[ FACING LAKE ] FORTUNE PERDANA 1162sf | 2 CarPark | kepong | Selayang,580000,KEPONG,Apartments,1162 sq.ft.,4,2
4745,Kepong KIP Damansara Mas Apartment,370000,KEPONG,Apartments,880 sq.ft.,3,2
4746,Fortune centra condo kepong,480000,KEPONG,Apartments,775 sq.ft.,2,2
4747,SRI EHSAN APARTMENT (Ground Floor) Kepong,290000,KEPONG,Apartments,861 sq.ft.,3,2
4748,United point residence kepong,600000,KEPONG,Apartments,958 sq.ft.,3,2
4749,"Suria Kip Apartment Wangsa Permai (Bank Value RM450,000)",280000,KEPONG,Apartments,948 sq.ft.,3,2
4750,"Pangsapuri Nilam, Taman Sri Sinar, Segambut",350000,KEPONG,Apartments,900 sq.ft.,3,2
4751,Fortune Perdana [ 2 Car Park ] Renovated | 100% Full Loan | Kepong,510000,KEPONG,Apartments,1027 sq.ft.,3,2
4752,"Ground Floor Apartment Sri Ehsan, Taman Sri Ehsan Kepong",295000,KEPONG,Apartments,861 sq.ft.,3,2
4753,Casa Magna Kepong Kuala Lumpur,300000,KEPONG,Apartments,994 sq.ft.,3,2
4754,TAMAN PUSAT KEPONG APARTMENT Kepong | Kuala Lumpur,185000,KEPONG,Apartments,966 sq.ft.,3,2
4755,Kepong Sentral Condominium - Fully Condo Facilities with Car Park,360000,KEPONG,Apartments,962 sq.ft.,3,2
4756,"Apartment saujana ria, jalan Wawasan 2/6 kepong tingkat 14",155000,KEPONG,Apartments,650 sq.ft.,3,2
4757,"[VISTA MAGNA] Kepong, Aeon, KL, Metro Prima, Apartment, Low Floor",297999,KEPONG,Apartments,850 sq.ft.,3,2
4758,"[FORTUNE COURT] Avenue, Perdana, Kepong, KL, Aeon Big, 1st Floor, Best",298000,KEPONG,Apartments,840 sq.ft.,3,2
4759,"Taman Daya, Ehsan, Kepong, Frim, Ulu, Flat, Kuala Lumpur, House, Rumah",129999,KEPONG,Apartments,650 sq.ft.,2,1
4760,"[ Good Investment] Saujana Ria Apartment, Kepong, KUALA LUMPUR",153000,KEPONG,Apartments,650 sq.ft.,3,2
4761,"Mutiara magna apartment block a, near by aeon kepong tingkat 11",200000,KEPONG,Apartments,650 sq.ft.,3,2
4762,"Kepong Sentral Condominium - convenient to everywhere mrt,ktm",360100,KEPONG,Apartments,962 sq.ft.,3,2
4763,"[FREEHOLD] Menara Menjalara Condominium, Kepong",379000,KEPONG,Apartments,980 sq.ft.,3,2
4764,(Big Size) Seri Puri Apartment Wangsa Permai Aman Puri Kepong condo,315000,KEPONG,Apartments,1148 sq.ft.,3,2
4765,"First residence kepong baru, 2 carparks",550000,KEPONG,Apartments,1182 sq.ft.,3,2
4766,Below Market 20% | The Henge Taman Metropolitan Kepong 1100sf,380000,KEPONG,Apartments,1100 sq.ft.,3,2
4767,"Muzumi Condominium, Kepong, Kuala Lumpur",488000,KEPONG,Apartments,901 sq.ft.,3,2
4768,"Vista saujana , kepong",245000,KEPONG,Apartments,955 sq.ft.,3,2
4769,.⭐FULLY RENO & Nego! Apply Fulloan! Megah GREENVIEW Jinjang Kepong,222000,KEPONG,Apartments,855 sq.ft.,3,2
4770,.⭐VRY NICE! FREE Lawyer 20k Rebate* Megah GREENVIEW Jinjang Kepong,222000,KEPONG,Apartments,855 sq.ft.,3,2
4771,Perdana Puri Apartment / Desa Aman Puri / Kepong,285000,KEPONG,Apartments,904 sq.ft.,3,2
4772,"{Below Market Price} Fortune Avenue , Fully Furnished , Kepong",430000,KEPONG,Apartments,1137 sq.ft.,3,2
4773,"Pangsapuri Mutiara magna block a, near by aeon kepong tingkat 11",200000,KEPONG,Apartments,650 sq.ft.,3,2
4774,Seri Puri =1167sf | FULLY RENO | ID design | perdana puri,399999,KEPONG,Apartments,1167 sq.ft.,3,2
4775,Below Market 39% Ixora Apartment Taman Wangsa Permai Kepong 1062sf,177000,KEPONG,Apartments,1062 sq.ft.,3,2
4776,Kepong Sentral Condo [AFFORDABLE PRICE] MRT Link KL Kepong Sg Buloh,260000,KEPONG,Apartments,962 sq.ft.,3,2
4777,Kepong Sentral Condo [2K DEPOSIT+FREE SPA] MRT Link KL,280000,KEPONG,Apartments,962 sq.ft.,3,2
4778,Shop apartment 1st floor taman pusat kepong,250000,KEPONG,Apartments,947 sq.ft.,3,2
4779,Ixora condo wangsa permai kepong,240000,KEPONG,Apartments,905 sq.ft.,3,2
4780,Apartment Ixora Aman Puri Kepong,225000,KEPONG,Apartments,905 sq.ft.,3,2
4781,Kepong apartment taman impian ehsan,210000,KEPONG,Apartments,861 sq.ft.,3,2
4782,"Pangsapuri Mutiara Magna, Metro Prima, Kepong",188000,KEPONG,Apartments,650 sq.ft.,3,2
4783,"[BEST FOR INVESTMENT] Pangsapuri Mutiara Magna, Kepong",188000,KEPONG,Apartments,650 sq.ft.,3,2
4784,"公寓出售！The Henge Basic unit for sale, Kepong",480000,KEPONG,Apartments,1100 sq.ft.,3,2
4785,The Henge Kepong 3Bedrooms【Below Market 27%!!!】,380700,KEPONG,Apartments,1100 sq.ft.,3,2
4786,Fortune Perdana Residence [BMV] Kepong Condo | KL,560000,KEPONG,Apartments,1292 sq.ft.,4,2
4787,[below market 120k]the henge kepong baru kl,380000,KEPONG,Apartments,1100 sq.ft.,3,2
4788,"Kepong Wangsa Permai , Impiana Shop Apartment , Desa Aman Puri",105000,KEPONG,Apartments,680 sq.ft.,3,2
4789,"[Below Market Value 41%] 3 Rooms Ixora Apartment -Wangsa Permai,Kepong",177210,KEPONG,Apartments,1062 sq.ft.,3,2
4790,Vista Magna Apartment Metro Prima Kepong,296000,KEPONG,Apartments,867 sq.ft.,3,2
4791,"FORTUNE PERDANA=1027sf | aeon jusco, mrt",470000,KEPONG,Apartments,1027 sq.ft.,3,2
4792,Vista Mutiara Kepong | 100% Full Loan | Cash Back Money | Renovated,410000,KEPONG,Apartments,1001 sq.ft.,3,2
4793,Fortune Perdana Kepong ( 2 Car Park ) 1162sf | Many Units BLK A/B/C,550000,KEPONG,Apartments,1162 sq.ft.,4,2
4794,CORNER LOT* Lvl 8 CASA MAGNA Metro Prima KEPONG | 100% Loan 1k Booking,365000,KEPONG,Apartments,988 sq.ft.,3,2
4795,"Good For Investment] - MURAH!!! APARTMENT SAUJANA RIA , KEPONG, KL",140000,KEPONG,Apartments,650 sq.ft.,3,2
4796,Pangsapuri mutiara magna BLOK A direct owner untuk dijual,190000,KEPONG,Apartments,850 sq.ft.,3,2
4797,Desa Satu Aman Puri Freehold Renovated 0% Downpayment,160000,KEPONG,Apartments,650 sq.ft.,3,2
4798,[ Partly Reno ] - Fadason Service Apartment Jinjang Kepong,360000,KEPONG,Apartments,965 sq.ft.,3,2
4799,[ Good Condition ] - Fadason Service Apartment Kepong,340000,KEPONG,Apartments,935 sq.ft.,3,2
4800,"Pangsapuri Mutiara Magna, Metro Prima, Kepong",188000,KEPONG,Apartments,650 sq.ft.,3,2
4801,[ Well Keep ] Fully Furnis - Sri Ehsan Apartment Kepong,298000,KEPONG,Apartments,807 sq.ft.,3,2
4802,Fortune Perdana Kepong | 2 Car Park | 100% Full Loan | Lake View,565000,KEPONG,Apartments,1162 sq.ft.,3,2
4803,"The Henge, Kepong, Worthy brand new limited unit in good condition",439000,KEPONG,Apartments,1100 sq.ft.,3,2
4804,"The Henge, Kepong, Brand new unit with unblock view below market price",445000,KEPONG,Apartments,1100 sq.ft.,3,2
4805,[ 100% Full Loan & Cash Back ] Fortune Court Apartment | Kepong,250000,KEPONG,Apartments,940 sq.ft.,3,2
4806,"[New Reno]FORTUNE COURT Avenue, Perdana, Kepong, Aeon Big, KL, Jinjang",278000,KEPONG,Apartments,935 sq.ft.,3,2
4807,CASA MAGNA Apartment 100%Loan/Free S/duty near MRT/Metro /Kepong,370000,KEPONG,Apartments,980 sq.ft.,3,2
4808,Fortune Court Apartment for Sale Kepong,220000,KEPONG,Apartments,799 sq.ft.,2,1
4809,"Ixora Condominum Aman Puri Kepong [ BELOW MARKET, MUST VIEW ]",225000,KEPONG,Apartments,905 sq.ft.,3,2
4810,Kepong Fortune Perdana,650000,KEPONG,Apartments,1291 sq.ft.,3,2
4811,"Saujana Ria, Aman Puri, Kepong",190000,KEPONG,Apartments,670 sq.ft.,3,2
4812,"Kepong Sentral Condominium -2min walk to KTM, MRT",360500,KEPONG,Apartments,962 sq.ft.,3,2
4813,FreeHold SentulPoint KL Rm313k 2R2B LowDownpayment KLCC Setapak Batu5,313000,KEPONG,Apartments,743 sq.ft.,2,2
4814,Puncak desa apartment kepong taman ehsan,195000,KEPONG,Apartments,650 sq.ft.,3,2
4815,Kepong Sentral Condominium - big and nice environment,361000,KEPONG,Apartments,962 sq.ft.,3,2
4816,Fortune Perdana Lakeside Residence | MRT | Kepong Metropolitan Park,550000,KEPONG,Apartments,1162 sq.ft.,4,2
4817,Green View Apartment Taman Pusat Kepong,195000,KEPONG,Apartments,855 sq.ft.,3,2
4818,"Aman Satu Apartment , Best Price Selling , Must Came See , Kepong KL",240000,KEPONG,Apartments,837 sq.ft.,3,2
4819,"Aman Satu Apartment , Nice Apartment , Dun Miss It , Kepong KL",228000,KEPONG,Apartments,837 sq.ft.,3,2
4820,"Casa Prima Condo , Nice Unit , Best Price , Beli Cepat , Kepong KL",373000,KEPONG,Apartments,1150 sq.ft.,3,2
4821,"Casa Prima Condo , Below Market , Nice Price , Hot Area , Kepong KL",430000,KEPONG,Apartments,1150 sq.ft.,3,2
4822,"(1k booking)(Aras bawah)(100% Loan) DESA SATU FLAT, Aman Puri Kepong",170000,KEPONG,Apartments,657 sq.ft.,3,1
4823,"Mizumi Residences For Sale Kepong , 2Carpark Unit (1K Booking Only)",435000,KEPONG,Apartments,901 sq.ft.,3,2
4824,"The Henge condo , Kepong, Metro Prima, Metropolitan, Kl",515000,KEPONG,Apartments,1100 sq.ft.,3,2
4825,KEPONG Sentral Condo (NEW) FREE SNP & LOAN legal fees) 🔥🔥,280000,KEPONG,Apartments,962 sq.ft.,3,2
4826,"Pangsapuri Aman Putera,Kepong NEGO NEGO",220000,KEPONG,Apartments,721 sq.ft.,3,2
4827,[Must view] Fortune Avenue kepong condo must view good condition,420000,KEPONG,Apartments,1137 sq.ft.,3,2
4828,Lvl 8 CORNER LOT🌈 Casa Magna Metro Prima Kepong | Full Loan 1k Book,365000,KEPONG,Apartments,988 sq.ft.,3,2
4829,.⭐Rumah 120%Loan FREE Lawyer Fee GREENVIEW Kepong Segambut Jinjang,170000,KEPONG,Apartments,755 sq.ft.,3,2
4830,.⭐FULLoan REBAT 30K #Basic/Reno# jinjang GREENVIEW Kepong Segambut,173000,KEPONG,Apartments,855 sq.ft.,3,2
4831,For Sale Pangsapuri Mutiara Magna Kepong,230000,KEPONG,Apartments,650 sq.ft.,3,2
4832,Level 1 perdana puri apartment for sale,310000,KEPONG,Apartments,904 sq.ft.,3,2
4833,"[FREEHOLD] Beverley Tower B2, Plaza Medan Putra, Menjalara, Kepong",300000,KEPONG,Apartments,805 sq.ft.,3,2
4834,Affordable High Floor KTM facing Kepong Sentral Condo clear view,340000,KEPONG,Apartments,962 sq.ft.,3,2
4835,Fortune Perdana Condo Kepong Facing Pool 1027sf l 3R2B l 2CP,480000,KEPONG,Apartments,1027 sq.ft.,3,2
4836,Arunya Residence at Kepong Kuala Lumpur,570000,KEPONG,Apartments,1044 sq.ft.,3,2
4837,Kepong | Aman Satu | Freehold,248000,KEPONG,Apartments,850 sq.ft.,3,2
4838,"(BOOKING 1K, FULL LOAN)- Ixora Apartment, Tmn Wangsa Permai, Kepong",240000,KEPONG,Apartments,1062 sq.ft.,3,2
4839,"Rumahwip DESA SATU Freehold* Reno& Basic, RM500 Downpayment, Many Unit",168000,KEPONG,Apartments,655 sq.ft.,3,2
4840,Mizumi Residences New Condo Kepong Mrt Aeon l 110% Loan l 1k Booking,440000,KEPONG,Apartments,901 sq.ft.,3,2
4841,"Kepong Sentral Condominium - Gym, Swimming Pool, KTM, MRT",360000,KEPONG,Apartments,962 sq.ft.,3,2
4842,Fortune Centra Below Market For Sell I Kepong Low Density Condo,450000,KEPONG,Apartments,818 sq.ft.,2,2
4843,Mah Sing Lakeville Residence [LAKE VIEW + KLCC VIEW] Free SPA LOAN Leg,720000,KEPONG,Apartments,1330 sq.ft.,3,2
4844,The Henge ( below market 30% with full loan ),538000,KEPONG,Apartments,1300 sq.ft.,4,2
4845,Three33 Condo ( special unit with full furniture -ID design ),715000,KEPONG,Apartments,912 sq.ft.,3,2
4846,Vista Magna For Sale 1k booking with Full Loan,310000,KEPONG,Apartments,855 sq.ft.,3,2
4847,"Casa Magna Apartment, Fully Renovated, Kepong, Near MRT, [FREE SPA]",390000,KEPONG,Apartments,1004 sq.ft.,3,2
4848,"[AMAN SATU] Puri, Kepong, Wangsa, Permai, KL, Freehold, Bukit, Desa",279999,KEPONG,Apartments,837 sq.ft.,3,1
4849,[ Fully Renovated ] SURIA KIPARK | Actual Photos | 100% Full Loan,379000,KEPONG,Apartments,948 sq.ft.,3,2
4850,Kepong Sentral Condominium - Immediate Move in,360000,KEPONG,Apartments,962 sq.ft.,3,2
4851,.⭐SIBEH NICE Lift/Parking/24hGuard! Megah GREENVIEW Jinjang Kepong,210000,KEPONG,Apartments,855 sq.ft.,3,2
4852,.⭐GET REBAT 30K #Basic or Reno# jinjang GREENVIEW Kepong Segambut,173000,KEPONG,Apartments,855 sq.ft.,3,2
4853,"Non Bumi!!! Kepong Sentral Taman Puncak Desa Kepong, Kuala Lumpur",280000,KEPONG,Apartments,962 sq.ft.,3,2
4854,CORNER Unit Apartment Taman Fadason near Kepong Jinjang,215000,KEPONG,Apartments,700 sq.ft.,3,2
4855,Pangsapuri Impiana Shop 2 Taman Wangsa Permai Kepong,126000,KEPONG,Apartments,1200 sq.ft.,3,2
4856,[100% Full Loan + Cash Back ] Casa Prima Condo | Kepong Specialist,420000,KEPONG,Apartments,1290 sq.ft.,3,2
4857,[ 100% Full Loan & Cash Back 80K ] Menara Menjalara Condo | Menjalara,440000,KEPONG,Apartments,1076 sq.ft.,3,2
4858,Vista Mutiara Kepong | 100% Full Loan | 1121sf CORNER UNIT | Renovated,408000,KEPONG,Apartments,1121 sq.ft.,3,2
4859,[ 100% Full Loan + Cash Back 110K ] Menara Menjalara Condo | Menjalara,408000,KEPONG,Apartments,1076 sq.ft.,3,2
4860,"100% Full Loan | Rm50,000 Cash Back [ Medan Putra Condo ] Menjalara",368000,KEPONG,Apartments,965 sq.ft.,3,2
4861,Plaza Metro Prima [ Renovated ] 100% Full Loan | Cash Back Money,380000,KEPONG,Apartments,1010 sq.ft.,3,2
4862,[ 100% Full Loan + 110K Cash Back ] Menara Menjalara Condo | Menjalara,408000,KEPONG,Apartments,1076 sq.ft.,3,2
4863,Vista Mutiara Kepong | 100% Full Loan | Cash Back Money | Renovated,365000,KEPONG,Apartments,1001 sq.ft.,2,2
4864,[ 100% Full Loan & Cash Back 80K ] The Henge Residence | Kepong,468000,KEPONG,Apartments,1100 sq.ft.,3,2
4865,[ 2 Car Park ]Menara Menjalara Condo | 100% Full Loan + Cash Back 100K,458000,KEPONG,Apartments,1076 sq.ft.,3,2
4866,[ Vista Mutiara Kepong ] 100% Full Loan | 50K Cash Back | Renovated,380000,KEPONG,Apartments,1081 sq.ft.,3,2
4867,"Full Reno , First Residence Condo , Kepong Baru , Vista Mutiara",430000,KEPONG,Apartments,1030 sq.ft.,3,2
4868,"[Below Market] Apartment Desa Satu, Kepong",130000,KEPONG,Apartments,659 sq.ft.,3,2
4869,[NEAR KTM]Flat Taman Mutiara Fadason Jinjang Kepong KL[HOT LOCATION],150000,KEPONG,Apartments,650 sq.ft.,3,2
4870,Seri Puri Apartment Kepong 1167sf 2 To 3 Carpark Renovated & Furnished,369000,KEPONG,Apartments,1167 sq.ft.,3,2
4871,Vista Mutiara Apartment Kepong 1121sf Fully Reno & Move In Condition,410000,KEPONG,Apartments,1121 sq.ft.,3,2
4872,"Amanja Semi-D Suites, Aman Puri, Kepong, Duplex Unit& Partly Furnished",798000,KEPONG,Apartments,1319 sq.ft.,4,3
4873,Suria Kip Apartment [100% FULL LOAN] Cash Back 150k,280000,KEPONG,Apartments,958 sq.ft.,3,2
4874,[MURAH | LIFT & RENOVATED] Saujana Ria Apartment Kepong,160000,KEPONG,Apartments,650 sq.ft.,2,2
4875,2125 sqft renovated penthouse casa prima kepong,650000,KEPONG,Apartments,2125 sq.ft.,5,4
4876,THE HERZ CONDO | 3R2B 2Carpark | Kepong,530000,KEPONG,Apartments,1144 sq.ft.,3,3
4877,"Perdana Puri Apartment , Desa Aman Puri , Kepong",268000,KEPONG,Apartments,910 sq.ft.,3,2
4878,"Casa Prima Condominium kepong , Kepong Baru",380000,KEPONG,Apartments,1110 sq.ft.,3,2
4879,Kepong : Apartment Saujana Ria [LOW COST MURAH!!],155000,KEPONG,Apartments,650 sq.ft.,3,1
4880,[ BEST DEAL ] THE HERZ CONDO | Strategic location | Near MRT | Kepong,550000,KEPONG,Apartments,1073 sq.ft.,3,3
4881,Desa Satu Aman Puri Freehold 24hrs Gated Guarded 120% Loan,155000,KEPONG,Apartments,650 sq.ft.,3,2
4882,"[SRI EHSAN] Kepong, Sentral, Taman, Desa Jaya, FREEHOLD, KTM, MRT, KL",234999,KEPONG,Apartments,860 sq.ft.,3,2
4883,Kepong Sentral Condominium Taman Puncak Desa Kepong,260000,KEPONG,Apartments,962 sq.ft.,3,2
4884,"Rumah untuk dijual, boleh masuk segera.murah & sangat berbaloi",165000,KEPONG,Apartments,650 sq.ft.,3,3
4885,"Amanja semi-d suite, aman puri, kepong, duplex unit & partly furnish",975000,KEPONG,Apartments,1627 sq.ft.,4,3
